0,0
1,2
2,0
3,1
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,23
13,0
14,0
15,0
16,0
17,0
18,4
19,8
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,41
34,0
35,0
36,0
37,57
38,10
39,0
40,0
41,0
42,0
43,14
44,0
45,0
46,0
47,27
48,0
49,0
50,28
51,0
52,11
53,8
54,24
55,2
56,39
57,47
58,22
59,0
60,1
61,0
62,23
63,4
64,6
65,0
66,0
67,5
68,0
69,2
70,19
71,0
72,26
73,4
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,21
92,0
93,0
94,0
95,0
96,24
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,10
117,0
118,0
119,6
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,43
129,0
130,13
131,0
132,0
133,19
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,7
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,4
158,0
159,0
160,0
161,0
162,0
163,0
164,21
165,0
166,0
167,20
168,0
169,19
170,0
171,36
172,0
173,14
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,15
184,0
185,0
186,0
187,0
188,0
189,3
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,3
210,0
211,0
212,0
213,0
214,0
215,0
216,79
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,3
229,7
230,0
231,51
232,0
233,0
234,10
235,0
236,0
237,0
238,10
239,0
240,1
241,0
242,19
243,7
244,23
245,0
246,0
247,17
248,30
249,0
250,10
251,2
252,8
253,1
254,27
255,24
256,0
257,20
258,0
259,0
260,0
261,7
262,0
263,18
264,1
265,0
266,0
267,0
268,43
269,4
270,4
271,0
272,0
273,6
274,0
275,10
276,0
277,0
278,0
279,0
280,34
281,4
282,0
283,29
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,20
303,0
304,0
305,0
306,0
307,0
308,0
309,30
310,18
311,0
312,0
313,0
314,0
315,0
316,0
317,10
318,4
319,0
320,5
321,1
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,6
330,0
331,37
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,17
340,3
341,49
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,19
350,0
351,0
352,0
353,0
354,0
355,6
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,6
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,26
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,6
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,8
407,0
408,0
409,0
410,8
411,0
412,1
413,0
414,0
415,0
416,0
417,10
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,4
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,5
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,3
444,29
445,1
446,0
447,38
448,58
449,0
450,28
451,0
452,0
453,0
454,2
455,0
456,0
457,47
458,3
459,0
460,28
461,50
462,22
463,0
464,6
465,3
466,6
467,0
468,3
469,0
470,8
471,3
472,1
473,4
474,0
475,0
476,0
477,10
478,11
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,8
487,0
488,0
489,0
490,5
491,0
492,0
493,0
494,3
495,0
496,0
497,0
498,17
499,0
500,41
501,0
502,0
503,0
504,38
505,0
506,0
507,0
508,12
509,0
510,0
511,0
512,11
513,0
514,0
515,5
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,24
527,0
528,0
529,0
530,1
531,0
532,22
533,0
534,0
535,0
536,0
537,7
538,0
539,0
540,0
541,23
542,46
543,0
544,0
545,0
546,0
547,6
548,14
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,7
559,0
560,24
561,1
562,0
563,0
564,0
565,0
566,0
567,5
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,15
582,0
583,0
584,0
585,0
586,8
587,4
588,22
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,4
597,8
598,0
599,0
600,0
601,0
602,0
603,0
604,3
605,0
606,0
607,20
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,28
622,0
623,0
624,25
625,0
626,0
627,0
628,32
629,6
630,37
631,63
632,115
633,82
634,280
635,419
636,800
637,728
638,1495
639,1382
640,2878
641,3082
642,4688
643,5817
644,5657
645,7332
646,7544
647,8503
648,9266
649,11153
650,11116
651,12163
652,12656
653,14611
654,14039
655,14957
656,14388
657,14497
658,13592
659,13396
660,13343
661,13004
662,11972
663,12037
664,10941
665,10098
666,8415
667,9601
668,8083
669,6149
670,4376
671,4160
672,3463
673,2846
674,2743
675,1451
676,1156
677,604
678,510
679,364
680,213
681,223
682,194
683,46
684,118
685,31
686,65
687,8
688,20
689,93
690,4
691,0
692,0
693,0
694,0
695,8
696,0
697,2
698,12
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,16
707,0
708,3
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,15
724,0
725,3
726,0
727,0
728,0
729,5
730,0
731,20
732,3
733,0
734,0
735,6
736,0
737,2
738,0
739,0
740,0
741,0
742,0
743,14
744,0
745,0
746,0
747,0
748,20
749,0
750,0
751,0
752,0
753,0
754,0
755,10
756,0
757,0
758,0
759,0
760,0
761,0
762,7
763,0
764,11
765,0
766,0
767,16
768,0
769,0
770,0
771,13
772,0
773,0
774,0
775,34
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,4
785,0
786,0
787,0
788,0
789,8
790,0
791,0
792,0
793,0
794,0
795,0
796,7
797,0
798,0
799,0
800,0
801,0
802,19
803,0
804,11
805,0
806,0
807,0
808,0
809,0
810,0
811,34
812,0
813,7
814,0
815,0
816,0
817,0
818,0
819,15
820,27
821,0
822,0
823,0
824,0
825,0
826,0
827,3
828,0
829,11
830,13
831,109
832,156
833,114
834,514
835,378
836,663
837,1199
838,1540
839,2603
840,2655
841,3183
842,4917
843,5022
844,6647
845,8222
846,8502
847,8971
848,11202
849,10446
850,10783
851,12157
852,12728
853,13540
854,14874
855,15627
856,13934
857,13669
858,15017
859,14500
860,15432
861,12077
862,12184
863,10962
864,10959
865,9444
866,8845
867,6990
868,6217
869,5908
870,4750
871,3836
872,2690
873,2544
874,2032
875,1527
876,700
877,435
878,181
879,500
880,45
881,293
882,49
883,33
884,43
885,37
886,17
887,0
888,5
889,1
890,0
891,0
892,0
893,49
894,0
895,0
896,0
897,0
898,0
899,12
900,1
901,0
902,0
903,9
904,0
905,0
906,0
907,0
908,0
909,17
910,0
911,0
912,16
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,14
931,0
932,3
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,9
942,0
943,0
944,0
945,17
946,11
947,69
948,0
949,15
950,54
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,3
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,4
976,0
977,0
978,0
979,0
980,0
981,12
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,1
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,2
1014,0
1015,5
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,20
1023,0
1024,0
1025,0
1026,21
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,1
1036,12
1037,17
1038,0
1039,0
1040,0
1041,0
1042,0
1043,3
1044,0
1045,9
1046,0
1047,23
1048,0
1049,3
1050,0
1051,22
1052,6
1053,0
1054,9
1055,0
1056,7
1057,4
1058,0
1059,17
1060,35
1061,0
1062,0
1063,0
1064,0
1065,0
1066,7
1067,0
1068,14
1069,0
1070,0
1071,10
1072,1
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,4
1080,0
1081,0
1082,5
1083,0
1084,19
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,7
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,49
1102,0
1103,0
1104,0
1105,3
1106,0
1107,0
1108,0
1109,0
1110,19
1111,0
1112,0
1113,0
1114,0
1115,0
1116,32
1117,0
1118,0
1119,2
1120,1
1121,0
1122,28
1123,0
1124,0
1125,0
1126,0
1127,0
1128,8
1129,0
1130,0
1131,0
1132,0
1133,0
1134,23
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,4
1150,0
1151,5
1152,0
1153,0
1154,0
1155,0
1156,0
1157,16
1158,0
1159,27
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,5
1170,0
1171,0
1172,0
1173,0
1174,2
1175,0
1176,21
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,2
1187,0
1188,0
1189,0
1190,2
1191,11
1192,0
1193,0
1194,1
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,11
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
